x	sin(x)	cos(x)	sin(2x)	cos(2x)
2.1470180949156377	0.8385272362373773	-0.5448596829350705	-0.9137593681374367	-0.40625585182378887
2.210165685942568	0.802472214201578	-0.5966894882888559	-0.9576534697159295	-0.28792330913116665
2.273313276969499	0.7632183025251684	-0.6461407143112099	-0.9862928383380027	-0.1650043546187989
2.336460867996429	0.7209219788147164	-0.6930162339093318	-0.9992212694012756	-0.03945699907625272
2.3996084590233595	0.6757518486236088	-0.7371291875117789	-0.9962328222710067	0.08671887816355048
2.4627560500502903	0.6278879733408583	-0.77830372794553	-0.9773751007667072	0.21151338586781926
2.5259036410772207	0.5775211524135886	-0.8163757214143991	-0.942948494867437	0.332938637029761
2.589051232104151	0.5248521627644684	-0.8511934017844945	-0.8935013957148743	0.4490604144829198
2.652198823131082	0.47009095843600296	-0.8826179755685469	-0.8298214601357258	0.5580289815934403
2.715346414158012	0.4134558336521342	-0.9105241751974622	-0.7529230638333771	0.6581085472380375
2.7784940051849425	0.3551725526334286	-0.9348007583735982	-0.6640311431104317	0.7477049157117087
2.8416415962118733	0.29547344963467004	-0.9553509515151948	-0.5645616825119181	0.8253908811219762
2.9047891872388036	0.23459650279236888	-0.972092835524257	-0.45609915920701627	0.8899289617551801
2.9679367782657344	0.17278438547409944	-0.9849596723401105	-0.34037130340411265	0.9402911122726756
3.031084369292665	0.11028349891127508	-0.9939001709768878	-0.21922157684769145	0.9756750997357736
3.094231960319595	0.047342989971558204	-0.9988786919844436	-0.09457980779484539	0.9955172826011058
3.157379551346526	-0.015786242013637018	-0.9998753895176573	0.03156854976481064	0.9995015891261738
3.2205271423734563	-0.07885254540747635	-0.9968862904477932	0.15721404296725056	0.9875645521655237
3.283674733400387	-0.14160451942495178	-0.9899233102005571	0.2803552292170147	0.9598963201568569
3.3468223244273174	-0.20379201629015212	-0.9790142052577145	0.399030557732341	0.9169376281927888
3.4099699154542478	-0.2651671383986785	-0.9642024625116118	0.5113496156423264	0.8593727774269122
3.4731175064811786	-0.32548522651021183	-0.9455471259136671	0.6155232409081793	0.7881187346471922
3.536265097508109	-0.38450583503201075	-0.9231225611078607	0.7098920223913328	0.7043105256526723
3.5994126885350393	-0.4419936905055789	-0.8970181589874636	0.7929527330827784	0.6092831551065171
3.66256027956197	-0.49771962947568316	-0.8673379793567146	0.8633822754312234	0.5045503408691774
3.7257078705889004	-0.5514615120031073	-0.8342003361179176	0.9200587573381744	0.39178040155849336
3.7888554616158308	-0.6030051071796143	-0.7977373256375195	0.9620793630944627	0.27276968143060365
3.8520030526427615	-0.6521449471151866	-0.7580943001712456	0.9887747345870026	0.14941393590426097
3.915150643669692	-0.6986851459933063	-0.7154292884473714	0.9997196336934779	0.023678133536624346
3.9782982346966227	-0.7424401809292832	-0.6699123657178551	0.9947397160206569	-0.10243484451661349
4.041445825723553	-0.7832356315188903	-0.6217249757884953	0.9739143080855378	-0.22691610896159
4.104593416750483	-0.8209088751292625	-0.571059207730695	0.9375751437008252	-0.3477827625319819
4.167741007777414	-0.8553097351604116	-0.5181170301580778	0.886301079693209	-0.4631094861203471
4.230888598804345	-0.8863010796932088	-0.4631094861203475	0.8209088751292622	-0.5710592077306953
4.294036189831275	-0.9137593681374367	-0.40625585182378887	0.7424401809292829	-0.6699123657178554
4.357183780858206	-0.9375751437008251	-0.3477827625319824	0.6521449471151867	-0.7580943001712455
4.420331371885136	-0.9576534697159295	-0.28792330913116665	0.5514615120031078	-0.8342003361179173
4.483478962912066	-0.9739143080855377	-0.22691610896159048	0.44199369050557974	-0.8970181589874632
4.546626553938998	-0.9862928383380027	-0.1650043546187989	0.325485226510211	-0.9455471259136673
4.609774144965928	-0.994739716020657	-0.1024348445166131	0.20379201629015173	-0.9790142052577147
4.672921735992858	-0.9992212694012756	-0.03945699907625272	0.07885254540747641	-0.9968862904477932
4.736069327019789	-0.9997196336934779	0.023678133536623857	-0.04734298997155772	-0.9988786919844436
4.799216918046719	-0.9962328222710067	0.08671887816355048	-0.17278438547409894	-0.9849596723401106
4.862364509073649	-0.9887747345870026	0.14941393590426047	-0.29547344963466915	-0.9553509515151951
4.925512100100581	-0.9773751007667072	0.21151338586781926	-0.41345583365213456	-0.910524175197462
4.988659691127511	-0.9620793630944628	0.27276968143060315	-0.5248521627644684	-0.8511934017844945
5.051807282154441	-0.942948494867437	0.332938637029761	-0.6278879733408582	-0.77830372794553
5.114954873181372	-0.9200587573381745	0.3917804015584929	-0.720921978814716	-0.6930162339093321
5.178102464208302	-0.8935013957148743	0.4490604144829198	-0.8024722142015774	-0.5966894882888566
5.241250055235233	-0.8633822754312233	0.5045503408691777	-0.8712396427384599	-0.4908579070575932
5.304397646262164	-0.8298214601357258	0.5580289815934403	-0.9261288486078413	-0.3772073114035758
5.367545237289094	-0.7929527330827786	0.6092831551065166	-0.9662654861260218	-0.2575480738068967
5.430692828316024	-0.7529230638333771	0.6581085472380375	-0.9910102074427921	-0.13378628010447952
5.493840419342955	-0.7098920223913331	0.7043105256526719	-0.9999688468941563	-0.007893366909714023
5.556988010369885	-0.6640311431104317	0.7477049157117087	-0.9929986997786697	0.1181252819589069
5.620135601396816	-0.615523240908179	0.7881187346471925	-0.9702107955409862	0.24226227980378354
5.683283192423747	-0.5645616825119181	0.8253908811219762	-0.9319681291524349	0.3625402132786245
5.746430783450677	-0.5113496156423268	0.8593727774269119	-0.8788798788614605	0.47704314116488933
5.809578374477607	-0.45609915920701627	0.8899289617551801	-0.8117917024210212	0.5839471139413057
5.872725965504538	-0.3990305577323414	0.9169376281927886	-0.7317722663670774	0.6815492279916331
5.935873556531469	-0.34037130340411265	0.9402911122726756	-0.6400962229271069	0.768294751637971
5.999021147558399	-0.28035522921701433	0.959896320156857	-0.5382239057242885	0.8428018909013507
6.06216873858533	-0.21922157684769145	0.9756750997357736	-0.42777806771020976	0.9038838004888234
6.12531632961226	-0.15721404296725106	0.9875645521655236	-0.3105180318741693	0.9505674893877827
6.18846392063919	-0.09457980779484539	0.9955172826011058	-0.18831166648971873	0.9821093199149802
6.2516115116661215	-0.031568549764810244	0.9995015891261738	-0.06310563131267308	0.9980068533314934
6.314759102693052	0.03156854976481064	0.9995015891261738	0.06310563131267387	0.9980068533314933
6.377906693719982	0.09457980779484489	0.995517282601106	0.18831166648971776	0.9821093199149804
6.4410542847469126	0.15721404296725056	0.9875645521655237	0.31051803187416843	0.950567489387783
6.504201875773843	0.21922157684769095	0.9756750997357737	0.42777806771020893	0.9038838004888239
6.567349466800774	0.2803552292170147	0.9598963201568569	0.5382239057242891	0.8428018909013503
6.6304970578277045	0.340371303404113	0.9402911122726755	0.6400962229271074	0.7682947516379705
6.693644648854635	0.399030557732341	0.9169376281927888	0.7317722663670767	0.6815492279916338
6.756792239881565	0.4560991592070158	0.8899289617551803	0.8117917024210206	0.5839471139413065
6.8199398309084955	0.5113496156423264	0.8593727774269122	0.87887987886146	0.47704314116489016
6.883087421935426	0.5645616825119176	0.8253908811219764	0.9319681291524344	0.3625402132786254
6.946235012962357	0.6155232409081793	0.7881187346471922	0.9702107955409863	0.2422622798037828
7.0093826039892875	0.6640311431104313	0.747704915711709	0.9929986997786696	0.11812528195890788
7.072530195016218	0.7098920223913328	0.7043105256526723	0.9999688468941563	-0.007893366909713043
7.135677786043148	0.7529230638333768	0.6581085472380379	0.9910102074427922	-0.13378628010447854
7.1988253770700785	0.7929527330827784	0.6092831551065171	0.966265486126022	-0.25754807380689576
7.26197296809701	0.829821460135726	0.5580289815934399	0.926128848607841	-0.3772073114035765
7.32512055912394	0.8633822754312234	0.5045503408691774	0.8712396427384594	-0.49085790705759386
7.3882681501508705	0.8935013957148741	0.44906041448292017	0.802472214201578	-0.5966894882888558
7.451415741177801	0.9200587573381744	0.39178040155849336	0.7209219788147166	-0.6930162339093314
7.514563332204731	0.9429484948674369	0.3329386370297615	0.627887973340859	-0.7783037279455295
7.5777109232316615	0.9620793630944627	0.27276968143060365	0.5248521627644693	-0.851193401784494
7.640858514258593	0.9773751007667073	0.21151338586781887	0.41345583365213384	-0.9105241751974623
7.704006105285523	0.9887747345870026	0.14941393590426097	0.2954734496346701	-0.9553509515151948
7.7671536963124534	0.9962328222710067	0.08671887816355096	0.1727843854740999	-0.9849596723401104
7.830301287339384	0.9997196336934779	0.023678133536624346	0.0473429899715587	-0.9988786919844436
7.893448878366314	0.9992212694012756	-0.03945699907625223	-0.07885254540747542	-0.9968862904477933
7.956596469393245	0.9947397160206569	-0.10243484451661349	-0.2037920162901525	-0.9790142052577144
8.019744060420175	0.9862928383380029	-0.16500435461879842	-0.32548522651021006	-0.9455471259136676
8.082891651447106	0.9739143080855378	-0.22691610896159	-0.44199369050557885	-0.8970181589874636
8.146039242474037	0.9576534697159294	-0.28792330913116704	-0.5514615120031084	-0.8342003361179169
8.209186833500967	0.9375751437008252	-0.3477827625319819	-0.6521449471151859	-0.7580943001712461
8.272334424527898	0.9137593681374366	-0.40625585182378926	-0.7424401809292834	-0.6699123657178548
8.335482015554827	0.886301079693209	-0.4631094861203471	-0.8209088751292617	-0.5710592077306961
8.398629606581759	0.8553097351604119	-0.5181170301580773	-0.8863010796932086	-0.46310948612034797
8.46177719760869	0.8209088751292622	-0.5710592077306953	-0.9375751437008255	-0.3477827625319812
8.52492478863562	0.7832356315188906	-0.6217249757884948	-0.9739143080855376	-0.22691610896159095
8.58807237966255	0.7424401809292829	-0.6699123657178554	-0.994739716020657	-0.1024348445166127
8.65121997068948	0.698685145993307	-0.7154292884473707	-0.999719633693478	0.02367813353662248
8.714367561716411	0.6521449471151867	-0.7580943001712455	-0.9887747345870026	0.14941393590426086
8.777515152743343	0.6030051071796141	-0.7977373256375198	-0.9620793630944625	0.2727696814306044
8.840662743770272	0.5514615120031078	-0.8342003361179173	-0.9200587573381748	0.3917804015584924
8.903810334797203	0.4977196294756828	-0.8673379793567149	-0.863382275431223	0.504550340869178
8.966957925824133	0.44199369050557974	-0.8970181589874632	-0.7929527330827795	0.6092831551065155
9.030105516851064	0.3845058350320108	-0.9231225611078607	-0.7098920223913329	0.7043105256526722
9.093253107877995	0.325485226510211	-0.9455471259136673	-0.615523240908178	0.7881187346471933
9.156400698904925	0.265167138398679	-0.9642024625116117	-0.5113496156423272	0.8593727774269116
9.219548289931856	0.20379201629015173	-0.9790142052577147	-0.39903055773234025	0.916937628192789
9.282695880958785	0.14160451942495228	-0.989923310200557	-0.28035522921701567	0.9598963201568567
9.345843471985717	0.07885254540747641	-0.9968862904477932	-0.15721404296725064	0.9875645521655237
9.408991063012646	0.015786242013637954	-0.9998753895176573	-0.031568549764812506	0.9995015891261737
9.472138654039577	-0.04734298997155772	-0.9988786919844436	0.0945798077948444	0.995517282601106
9.535286245066509	-0.11028349891127548	-0.9939001709768878	0.21922157684769222	0.9756750997357734
9.598433836093438	-0.17278438547409894	-0.9849596723401106	0.3403713034041117	0.9402911122726759
9.66158142712037	-0.23459650279236882	-0.972092835524257	0.45609915920701616	0.8899289617551802
9.724729018147299	-0.29547344963466915	-0.9553509515151951	0.5645616825119165	0.8253908811219772
9.78787660917423	-0.3551725526334282	-0.9348007583735984	0.6640311431104309	0.7477049157117094
9.851024200201161	-0.41345583365213456	-0.910524175197462	0.7529230638333777	0.6581085472380369
9.91417179122809	-0.4700909584360025	-0.8826179755685472	0.8298214601357252	0.5580289815934412
9.977319382255022	-0.5248521627644684	-0.8511934017844945	0.8935013957148742	0.44906041448291983
10.040466973281951	-0.5775211524135879	-0.8163757214143996	0.9429484948674365	0.3329386370297628
10.103614564308883	-0.6278879733408582	-0.77830372794553	0.9773751007667072	0.21151338586781934
10.166762155335814	-0.6757518486236092	-0.7371291875117786	0.9962328222710068	0.08671887816354969
10.229909746362743	-0.720921978814716	-0.6930162339093321	0.9992212694012756	-0.03945699907625174
10.293057337389675	-0.7632183025251686	-0.6461407143112096	0.9862928383380026	-0.1650043546187997
10.356204928416604	-0.8024722142015774	-0.5966894882888566	0.95765346971593	-0.2879233091311648
10.419352519443535	-0.8385272362373773	-0.5448596829350706	0.9137593681374369	-0.40625585182378876
10.482500110470466	-0.8712396427384599	-0.4908579070575932	0.8553097351604112	-0.5181170301580784
10.545647701497396	-0.9004790324567514	-0.4348994275757934	0.783235631518891	-0.6217249757884945
10.608795292524327	-0.9261288486078413	-0.3772073114035758	0.6986851459933061	-0.7154292884473717
10.671942883551257	-0.9480868435005093	-0.318011536239239	0.6030051071796159	-0.7977373256375184
10.735090474578188	-0.9662654861260218	-0.2575480738068967	0.4977196294756832	-0.8673379793567145
10.79823806560512	-0.9805923110824042	-0.1960579492039774	0.38450583503200964	-0.9231225611078613
10.861385656632049	-0.9910102074427921	-0.13378628010447952	0.26516713839867945	-0.9642024625116115
10.92453324765898	-0.9974776464163388	-0.0709812996480156	0.141604519424951	-0.9899233102005572
10.98768083868591	-0.9999688468941563	-0.007893366909714023	0.015786242013638443	-0.9998753895176573
11.05082842971284	-0.9984738782203788	0.05522603110450812	-0.11028349891127498	-0.9939001709768878
11.11397602073977	-0.9929986997786697	0.1181252819589069	-0.23459650279236663	-0.9720928355242575
11.177123611766701	-0.98356513723637	0.18055365078890184	-0.35517255263342773	-0.9348007583735986
11.240271202793632	-0.9702107955409862	0.24226227980378354	-0.4700909584360037	-0.8826179755685466
11.303418793820562	-0.9529889090158394	0.30300518030687207	-0.5775211524135875	-0.8163757214143998
11.366566384847493	-0.9319681291524349	0.3625402132786245	-0.6757518486236088	-0.7371291875117789
11.429713975874423	-0.9072322509454818	0.42063005461378333	-0.7632183025251672	-0.6461407143112113
11.492861566901354	-0.8788798788614605	0.47704314116488933	-0.838527236237377	-0.5448596829350709
11.556009157928285	-0.8470240337722986	0.5315545938209018	-0.900479032456752	-0.43489942757579225
11.619156748955215	-0.8117917024210212	0.5839471139413057	-0.9480868435005091	-0.31801153623923945
11.682304339982146	-0.773323331215339	0.6340118495722388	-0.9805923110824041	-0.19605794920397787
11.745451931009075	-0.7317722663670774	0.6815492279916331	-0.9974776464163386	-0.07098129964801786
11.808599522036006	-0.6873041426091845	0.7263697512646392	-0.9984738782203788	0.05522603110450763
11.871747113062938	-0.6400962229271069	0.768294751637971	-0.9835651372363697	0.18055365078890312
11.934894704089867	-0.5903366919365289	0.807157103761985	-0.9529889090158397	0.3030051803068716
11.998042295116798	-0.5382239057242885	0.8428018909013507	-0.9072322509454812	0.4206300546137845
12.061189886143728	-0.48396560114283954	0.8750870224785933	-0.8470240337722998	0.5315545938208999
12.12433747717066	-0.42777806771020976	0.9038838004888234	-0.7733233312153394	0.6340118495722383
12.18748506819759	-0.36988528541654636	0.9290774325277308	-0.6873041426091835	0.7263697512646401
12.25063265922452	-0.3105180318741693	0.9505674893877827	-0.5903366919365293	0.8071571037619847
12.313780250251451	-0.2499129623703082	0.9682683053985073	-0.48396560114283843	0.8750870224785938
12.37692784127838	-0.18831166648971873	0.9821093199149802	-0.36988528541654847	0.9290774325277299
12.440075432305312	-0.1259597050677177	0.9920353585932578	-0.24991296237030866	0.9682683053985072
12.503223023332243	-0.06310563131267308	0.9980068533314934	-0.12595970506771642	0.992035358593258
12.566370614359172	-4.898587196589413e-16	1.0	-9.797174393178826e-16	1.0
